知道了不曾拥有，突然从你口中说出    真的，还是有些失落 http://t.cn/8kkzOZE ?,0
不夜城该休息咯#生活正能量打卡# http://t.cn/R2WJCTH ?,0
女人真麻烦，有花我不少钱 http://t.cn/R2dUEu4 ?,0
分享图片 http://t.cn/R2WxEin ?,0
台风天 摔得狗啃泥[允悲] 好像我的体重是吹不倒的[汗][汗]#台风天鸽##好想当一回瘦子# http://t.cn/RI1ENXb ?,1
所谓上班： 就是我们拿自己的灵魂去換取金钱， 然后再拿金钱赎回自己的灵魂。 所谓人生:无非不就是前半生拿健康换金钱，后半生拿金钱换健康！ ??? http://t.cn/R2WJ0N4 ?,0
[心][心][心]祝本??宝生日快乐????????爱自己才能更好的爱人[爱你] http://t.cn/R2WxEin ?,0
难怪说直播振兴东北 http://t.cn/R2WiFJx ?,0
分享图片 http://t.cn/R2dUezh ?,0
有趣的事要和喜欢的人做[带着微博去旅行] http://t.cn/R2Wxlyw ?,0
在街角的咖啡店?? http://t.cn/z8WhoG4 ?,0
第二次，谢谢 http://t.cn/R2WiJfA ?,0
累！ http://t.cn/R2dUue2 ?,0
#天鸽来了#一个人在公司，狂风拍打着玻璃，莫名的恐怖感 http://t.cn/8FFMUCP ?,1
#探出小脑袋# 好像也没有很便宜?? http://t.cn/RyhW0di ?,0
中国标准沙厂@天津大V @超级话题 #旅游随手拍##旅行新势力##带着微博去旅行##旅游##影像，内心世界的投影# @蔡仕伟_设计到死的人 http://t.cn/RPjUfth ?,0
分享图片 http://t.cn/RyhHCE2 ?,0
#深圳新鲜事#台风来了，温馨提示各位认识的不认识，尽量别出门，大风大雨浪的湿身！需要装修的朋友们，快来喝茶了，弘派等你  ??? http://t.cn/z8AEEL5 ?,1
大风吹。十到十三级？ http://t.cn/R2dUgic ?,1
#生活如诗# 一人饮酒醉?? http://t.cn/Rh8LGr5 ?,0
刚刚听到薛之谦的歌“我能送你回家吗 可能外面要下雨了”“我能给你个拥抱 像朋友一样可以吗”然后认真想了想，好像在这里再也没有我想接回家的人儿了当潮流爱新鲜谁又可清楚看见 http://t.cn/R2W6JUq ?,0
无论在什么时候，无论在什么地方，我们都不要抱怨我们自己的人生。人生中从来没有假设、没有如果，人生中充满了机会，也充满了平平常常的小事情。假如你没有惊天动地的大事情可以做，那么就做一个小人物，给一个可爱的小孩作父母，给一对老人做孝顺的子女，给你的另一半一个简单幸福的人生。  ?,0
差点吃鸡[挖鼻][挖鼻] http://t.cn/z8A6j9k ?,0
"我问一位年輕人，有没有想过无人驾驶汽车来到给生活带来的乐趣，他竟然回答我说，“我不知道自己能否活到那个年代……""，他的回答让我觉得自讨没趣，我想，除了他认为我这样年纪的人不应该问这样的问题以外，要不就是一点也不懂得科技迅速发展的当代，生活是多么地瞬息即变……或者他压根儿就不关心科 ?",0
台风来了！习惯了 http://t.cn/R2dyw1e ?,1
姨，菜里放了多少盐我没放一丢丢那为啥今天的菜这么咸噢眼泪掉进去了 http://t.cn/z8el6LL ?,0
今年的天气真是一言难尽，暴雨，洪灾，泥石流，地震，台风，当然有的时候热得要命????希望所有人平平安安，天佑中华???????? http://t.cn/Ryh0ufZ ?,1
分享图片 http://t.cn/R2W6Af6 ?,0
我们一定在岁月里互相赞美了以各自眼角的皱纹 慢慢模糊的眼神 http://t.cn/RyhoNk7 ?,0
台风天气，我们都在家待着，我在家玩手机，后来出去客厅，看到弟弟刚从外面回来，身体淋得有点湿。问:你干嘛去了？弟:出去感受台风了，好爽啊！(可能小孩子的世界跟我们真的不一样[摊手])挺佩服的 http://t.cn/R2WxEO3 ?,1
再见[摊手] http://t.cn/RySWCDV ?,0
秋實 http://t.cn/R2dy7Do ?,0
做自己想做的事，坚持下去，就会有所收获[加油] http://t.cn/R2dU1z9 ?,0
#如何激活信用卡#打开买单吧app～点击右下角 卡生活～点击 卡片激活～输入 信用卡卡号 身份证号 卡面面签名栏3位数～发送验证码～输入验证码～设置交易密码和查询密码～完成 http://t.cn/R2WxmcW ?,0
#带着微博去旅行#台东 云山水 北回归线地标 伯朗大道 http://t.cn/RCNZIGj http://t.cn/R2dywpH ?,0
@盘子女人坊摄影 @盘子女人坊轩雨 @化妆李月娥  盘子棒棒啦，摄影大叔技术很棒，这个妆是我最最最喜欢的，谢谢化妆师??虽然很累，但是很开心，辛苦你们啦  ??? http://t.cn/z8GKLdq ?,0
“ 我不知道接下来还会遇到怎样的人 但我能肯定的是 无论对方是怎样的人 他同样渴望着我优秀 从容 美好 所以我不需要把大把的时间拿来幻想未来应当如何 而应该把所有的等待都用来武装自己 只是为了当有一天遇见你时理直气壮的说 我知道你很好 但我也不差 ” http://t.cn/R2d4Phk ?,0
我那可怜的学校，被“天鸽”摧毁成快废了！！[悲伤][悲伤][悲伤] http://t.cn/R2LHngB ?,1
难得清闲一下午 http://t.cn/zRP0WCn ?,0
世界变化不停......每一天都有每一天的精彩！[可爱]所以我们不应该因为一些小小的挫折而改变自己美好的人生！ http://t.cn/RyhYrSH ?,0
什么都开始由最初的无话不谈，到后面沉默寡言，只不过是个过程，在乎或者不在乎，结果都在那里，接收或者不接受，那都是自己的事 http://t.cn/R2dyhsS ?,0
风大的都要给我刮跑了。吓人 http://t.cn/R2WiXgo ?,1
昨晚2串1继续命中，跟上我们的节奏！[加油][加油][加油][给力][给力][给力] http://t.cn/R2Wxlyw ?,0
????????本周六推出全新一批单位，带精装修，首付低至一成，只有50套货量，懂货的来！！90三房户型 http://t.cn/R2WJKr0 ?,0
如何表白不会拒绝？我喜欢你，谢谢你给我带来这种感觉。表白的时候不要提任何要求。不要提一些让对方需要回来yes或no的问题。 http://t.cn/Ry4gyLj ?,0
我啊[哈哈] http://t.cn/RJhFYVg ?,0
这天气适合弄造型，什么高难度的造型都hold得住[笑而不语] http://t.cn/RXxzdqF ?,1
这位罗小姐你的榴莲披萨在我肚子里了，不知道我的骨香牛肉披萨在不在你肚子里，对哦，还有我的骨肉相连???????? http://t.cn/R2Wi62x ?,0
“盲禅茶语”沙龙原来茶可以这样喝，原来茶可以喝得这么美，无法言传，只能亲身体会，这是闲人老师主持的盲禅茶语课给大家带来的普遍感受……（善悦行） http://t.cn/R9fOgNx ?,0
惟是少年时，惟是经年后。 http://t.cn/RCI43JD ?,0
分享图片 http://t.cn/RyhQqzI ?,0
谁说走路就是拼步数，走过1000就算赢！我已经在http://t.cn/RAieSKD完成了首个千步行走，赢得蜗牛侠勋章一枚！等你来走！ http://t.cn/RJwF5jW ?,0
每一个不曾浪过的夜晚都是对七夕的辜负??13977152068今年七夕，去野去浪 http://t.cn/RC9Qzd6 ?,0
因为身旁的人是你、去哪都好。。。 http://t.cn/RLtSQsZ ?,0
黄花菜，孕妇宝妈下奶首先食材食用时一定先用开水焯过，再过清水！南岭深处粤凰有机自然生长的黄花菜（又名金针菜），纯天然，无任何农药化肥和添加剂，是营养丰富的花卉蔬菜它透着原始自然之甘甜香味爽滑，是童年家  http://t.cn/RCN021w http://t.cn/R2dURva ?,0
"#澳门3人死香港84人伤#坐标深圳,天鸽台风过后才出的门，路边到处都是雨伞[允悲]，朋友航班也取消 http://t.cn/R2WxEin ?",0
?工作时间 http://t.cn/z8AaLbI ?,0
風生水起的今天 http://t.cn/R2dUdBX ?,1
厨房不应只有一台料理机，某机罢工后，还能吃到豆浆后的感概。 http://t.cn/R2WJ3p4 ?,0
相处能达到一种时刻很舒服的状态就很棒了，一句问候，一声安慰，都是最好的情话。??????已走，保持现状，继续前行 http://t.cn/Ry96s07 ?,0
听到这么句话，你为什么离职？？大原因是工资，其实不然，更多是领导，狗一样的领导才是辞职的原因吧 http://t.cn/RfXnBZR ?,0
[蛋糕] http://t.cn/RvR2Kb3 ?,0
台风来了，溜了溜了[允悲][允悲] http://t.cn/RtG1sF1 ?,1
??: 今天的每一步，都是在为今后的每一点成功在布局。新的一天，早安[太阳]#每天进步一点点# http://t.cn/R2WJouF ?,0
暑假 http://t.cn/RxrL8vB ?,0
事物不要看外表，付出多少就收获多少，接触了才能真正的让自己变得更好，科学于专业?最重要！在会说的嘴，一身空皮囊，不是光用嘴去练，是细节，是科学！#FC时刻健身秀# http://t.cn/RxBptfc http://t.cn/RCovNIf ?,0
飞机孔挂钩 三遍带两边带粘胶 透明 虚线 自粘挂钩 http://t.cn/RCCw01M http://t.cn/RGQzp3t ?,0
在最后几月遇到你们是我的荣幸-虽然要离开！我还是晨晖的一员！谢谢你们为我送行[愉快][愉快]有时间我会回来见你们 http://t.cn/RCN9QR5 ?,0
白之三味～可惜薏米没有提前一晚泡[嘻嘻][笑cry] http://t.cn/R2dUDI7 ?,0
虛胖[攤手][攤手][攤手] http://t.cn/R2dUErR ?,0
好可怕的台风，可能前几次都是雷声大雨点小，大家也都没重视，感觉这次楼都要吹跑了，好可怕 http://t.cn/RUl5Qmi ?,1
怀疑人生[骷髅][骷髅][骷髅][骷髅] http://t.cn/zQk7WFE ?,0
吃午饭了小宝贝儿#深圳新鲜事# http://t.cn/RI1ENXb ?,0
8.23 早安[太阳] http://t.cn/R2WxnN4 ?,0
"??Good, better, best. Never let it rest. ‘Til your good is better and your better is best. http://t.cn/z8AbQgl ?",0
做苦力[二哈][二哈][二哈] http://t.cn/R2W6oPh ?,0
早饭＊日常 http://t.cn/R2WxnIe ?,0
大家注意，这个杂种是四川南充人，在山东东营胜利油田边开了个家具厂，专门骗人过去做事不给工钱，他专做这种事，名叫李凯，无儿子，断子绝孙的 http://t.cn/R2dyhDL ?,0
虽然是雨天………… http://t.cn/zQDU5s2 ?,1
妈的天鸽谁说珠海永远没有台风登陆的[二哈] http://t.cn/Ry6bvy9 ?,1
房子是租来的，生活不是租来的，如果您和我一样有共鸣的话，请接着往下看说是公寓合租，其实我们是想要邂逅一段感情：爱情友情兄弟情1.本房是小区房，精装修，四房中的一个房间2.我们都是大学本科刚毕业，希望您和我们一样的爱干净有素质，大家有空了可以聚在一起吃吃喝喝玩玩聊八卦，从诗词歌赋谈 ?,0
我年轻 需要指点????              但是不需要指指点点???? http://t.cn/RJP0eus ?,0
台风过后惨不忍睹，心里莫名的忧伤[悲伤][悲伤][悲伤] http://t.cn/RyhH2su ?,1
吃馒头[挤眼] http://t.cn/R2dyhoj ?,0
早，下雨天 http://t.cn/RynbzsF ?,1
#七夕“魔”幻大片  票圈震撼上映##七夕# 单身狗的freestyle魔性独白，[允悲][允悲]刷爆你的大屏，洗刷你的耳朵，请跟我们一起呐喊——[doge][doge]告别草根单身，拥抱克拉恋人！ http://t.cn/z8Atj6F http://t.cn/RCCwQGC ?,0
黄中羊水彩人物示范 http://t.cn/RCoqbZ8 http://t.cn/RCoqMmc ?,0
今年，有家人，有朋友，还有你…年年蛋糕都是乳名，很想笑但是又很暖，在家里人眼里永远是长不大的小孩…最后，我是22不是23[微笑]hb~jeff http://t.cn/R2dUdGd ?,0
[摊手][摊手][摊手] http://t.cn/R2WxEDE ?,0
俗话说得好！我惹不起我还可以躲，也也许输是怕了。[男孩儿][女孩儿] http://t.cn/RP8kbnm ?,0
等待救援[失望] http://t.cn/RvSreRj http://t.cn/RC90naa ?,1
哎，对待台风天气我们都不怕，结果他们设备故障，取消考试，我这几天的的时间怎么补！！我下一次考试的时间，怎么补[泪][泪][泪]心疼 http://t.cn/R4ZEqWm ?,1
计划南京至深圳，中途赣州下车去了long yan。天之蓝，沿途美景不辜负20个小时的卧铺。广州和深圳你们再等我几天来吃you[馋嘴][馋嘴] http://t.cn/R2WxlBd ?,0
人生啊、有时候得不到的东西，我们会一直以为他是美好的，那是因为你对他了解太少，没有时间与他相处在一起。当有一天，你深入了解后，你会发现原不是你想像中的那么美好 ???、晚安?? http://t.cn/RyhYXV8 ?,0
是日工地学习：发现工地大面积的洗水米，想起爷爷家的水磨石(洗水米)，也30年了，记得10几年前，家里翻新，地面还是保留着。或许一直对着，挺耐看的，又或许不像地砖所具有的时效行，把年月也洗去了 http://t.cn/R2WJ0N4 ?,0
打卡 http://t.cn/RJUGBjJ ?,0
这突如其来的一吼真是吓坏了宝宝 |_?)台风白鸽正式向深圳前行 http://t.cn/R2WxEin http://t.cn/RCKtUUF ?,0
出门不用带雨伞[摊手]没什么用[黑线] http://t.cn/R2Bw4cV ?,0
放一波秀恩爱照 哈哈哈哈哈哈 就是这个四宫格太喜欢了 [喵喵][喵喵][喵喵]最后一张纯属凑数的[二哈]  ??? http://t.cn/RP13Y5h ?,0
5个包一个香蕉一盒牛奶，饱！ http://t.cn/R2dU3Zm ?,0
疼吗？我知道疼，可是那又怎样，不要哭，因为没人心疼，只有自己强大起来，过去的人过去的事情，就让它慢慢变成过去。不是自己的何必强留 http://t.cn/RJ7nwyO ?,0
毕竟明白了都是心酸 http://t.cn/RXm77Kh ?,0
这几天可以说是很开心啦！ http://t.cn/R2WxlPJ ?,0
时间太快了，某些相聚，格外珍惜。 http://t.cn/R2WJWhI ?,0
[舔屏][色][舔屏][色] http://t.cn/R2WxERQ ?,0
烧烤味薯片[浪] http://t.cn/R2dUEIV ?,0
现在吃宵夜是不是太早[允悲] http://t.cn/z821zv7 ?,0
#福州瑜伽# 简一瑜伽与海纳物业共同承办的社区公益小课堂—亲子瑜伽。亲子瑜伽有助于全面激发宝宝的潜在能力，它不但有助于帮助及灵活宝宝的身体，提高免疫力，提升宝宝的运动智能和身体协调能力，而且能帮助宝宝注意力的培养。另外与母亲的肌肤接触和目光交流，促进母子亲情交流，让宝宝在运动找到快 ?,0
广西来宾台风来了，不知道明天上班台风会不会把我吹走#生活正能量打卡# http://t.cn/R2WxmjM ?,1
不知道不在的这几天是真没发现我不在还是发现我不在了而假装不知道 不管是哪个原因 都是令我心寒的 不过没关系 只是有一点小失落小的不开心我还有一身肥肉陪伴着我 对我不离不弃 http://t.cn/R2WJCUV ?,0
佩服自己如此傻逼 http://t.cn/RJPakjd ?,0
台风天的我，很尴尬，你家的裤子看来不会再选择了[二哈] http://t.cn/RIqVzVq ?,1
在这里的最后一个夜，有许多的不舍，正如你说的，明天你就要走了，简单的话语，不舍的心情。 http://t.cn/R2Wi0wV ?,0
好大风 http://t.cn/z8Allm4 http://t.cn/RCKP2SG ?,1
[可爱]#桂林·桂林漓江风景区[地点]# http://t.cn/Rxm49Br ?,0
一上午都在跟台风抢时间，最后让我又当了回儿童。?? http://t.cn/R2dUr1F ?,1
你一副不缺我的样子让我如何留在你身边 http://t.cn/RCGKUxL ?,0
一个地名三个字，两个字不会念的地方[doge] http://t.cn/RLGmioL ?,0
“ 从来没有谈过恋爱是什么感受   大概是   喜欢一个人 第一反应是自卑 ” ??? http://t.cn/RyhYhQd ?,0
分享图片 http://t.cn/R2d4hVe ?,0
也许多年以后会想起这天的中午两小时，早上顶着风雨在街边寻着各种机构办事，处理一半赶上饭点，就意外得来两小时空闲，一人坐在咖啡馆门口位置，耳机听着（Woman），看着外被风雨摇晃树枝，心里在想最近发生的人事，我意外的、害怕的、不得不闷头就做的！还有我爱的，被关爱的，患得患失的！还那些无 ?,1
黑压压的云 http://t.cn/R2dUQTw ?,1
??给黄老板做宣传了！??欢迎各位捧场并帮忙宣传！众星专业改灯改装店～惠州市惠城区水口中心工业大道6号珠光御景湾2栋商铺9~10号???? ?改装升级，维修保养。让您的爱车在夜晚成为抢眼的一道风景[机智][机智]各位爱车人士敬请关注！ ?[/cp]     福利来袭:（众星车灯盛大开业！开业期间凡到 ?,0
天鸽太美了，忍不住下楼溜达一圈。也顺便做了几下好人好事[嘻嘻][嘻嘻][嘻嘻] http://t.cn/R2dURDa ?,1
第一个！睡一会去！ http://t.cn/RyoY8ox ?,0
不知道我小弟，没有我该怎么过，但是，这次你真的该断奶了！我不再站在你身后了！这次我一定要做到！我不会再给你糖吃，你要自己去挣那颗糖！小弟，希望你有天真的能长大！能好好的承担自己的责任，当你觉得生活很容易的时候，其实是有人帮你承担了那份不容易！我不再围你转！ http://t.cn/R2dUR3w ?,0
长这么大第一次遇到台风，原来真的要停工停运 http://t.cn/R2WxEin ?,1
颜無妝首席架构师-杨林[嘻嘻]隆重登场，台下观众都嗨起来啦[鲜花][鲜花][鲜花] http://t.cn/RIhmdAC http://t.cn/RC96srI ?,0
亲，绿岛广场SOFF蔬芙即将开业，现需招聘以下员工：1、店长1名。男女不限，要求22-30岁之间，有责任心，有过餐饮服务管理经验。懂粤语者优先。薪资：2800元保底+住房补贴+餐补+提成；2、店员2名。男女不限，要求18-28岁之间，对饮品、蛋糕制作有兴趣，有餐饮服务经验、懂粤语者优先。薪资：2200元+住 ?,0
当一个人熬过了最艰难的时候、就不再想去寻种依靠。任何人都是负累。---这是我听过最孤独的话语。? http://t.cn/Ryh9LpX ?,0
喜欢是自由不是束缚?? http://t.cn/R2WJ7VG ?,0
这台风特给力 雨都是横着飘 最好也把我给飘走 都觉得可行嘛?? http://t.cn/RxrL8vB http://t.cn/RCotEmy ?,1
又是狂风怒吼的季节[haha]不工作还能做什么 http://t.cn/R2WxEin ?,1
到底什么叫爱，什么叫情，什么又叫爱情，最近我的外婆拼命催我交男朋友，但是我不想随随便便找个男朋友拍拖，可遇不可求 http://t.cn/Ry6bvy9 ?,0
台风天啊啊啊啊啊啊啊，阿巫的玫瑰还有姐姐扎的小辫子[并不简单] http://t.cn/R2WxELY ?,1
较场尾之旅[太开心][太开心] http://t.cn/RhIt6e3 ?,0
风雨无阻的来报到～怎么以前在医院上班的时候就没这精神呢？[允悲][允悲][允悲][允悲] http://t.cn/RyhOaTv ?,1
前几天好多人都在讨论台风“天鸽”来袭，这不????树都被吹断了， http://t.cn/RJzv6d3 http://t.cn/RCNtmZa ?,1
存图 http://t.cn/z8AQwJT ?,0
又起风了，好想你，想起曾和你在风中散步，大风吹乱你的头发你丑得跟鬼一样???? http://t.cn/RI1ENXb ?,1
曾经我也美过~哈哈哈[鲜花][鲜花][鲜花] http://t.cn/RyhNcdJ ?,0
到了这个点就会想起某个人 _暴风雨-我大茂名 -[挖鼻] http://t.cn/z8A03om ?,0
我相信你会来 所以 我等 http://t.cn/R2dyhsZ ?,0
?? http://t.cn/z8yaxXq ?,0
等忙完这阵子…就可以接着忙下一阵子！ 了 ??? http://t.cn/z8ynjBR ?,0
@去感受那幸福的呼噜  @Ray-PLA [挤眼][挤眼][挤眼]今年到现在喝了这几种酒，不同的心情不同的享受[害羞][害羞]阿硕还是适合假酒[笑cry][笑cry][笑cry]真酒基本都醉，一点都八像我[允悲] http://t.cn/R2dUEne ?,0
下图全是我的痛风处！连续灸了接近两个月，昨天跟朋友去虾涌吃沙鸡，海鲜，啤酒！今天痛风处居然不痛了！我从2013年开始有痛风，没用艾艾贴灸前一吃这些第二天就立马会痛！！我们在用心体验，用心传承！如果你相信艾艾贴，请务必坚持！#痛风# http://t.cn/RyC44wi ?,0
人生就是一段旅程，或停或行，岁月静好……?? http://t.cn/R2WxlPJ ?,0
#台风天鸽# 跟此时的珠海比起来，这些根本不能叫做风[汗]希望台风经过的地方一切安好！ http://t.cn/R2dUQem http://t.cn/RCKzn6p ?,1
台风过后…… http://t.cn/RoZO0zX ?,1
?? http://t.cn/Rybu97z ?,0
待产包，期待与你相见。[爱你] http://t.cn/RyhMroc ?,0
台风天的吃吃喝喝 谢谢深圳真爱 http://t.cn/R2WxEin ?,1
别说是台风来了，就算是世界未日，??也是要遛的 http://t.cn/R2WJ7IX http://t.cn/RC9j95C ?,1
台风过后，留一盏烛光，香气，安然入眠。night[月亮]#小小[音乐]# http://t.cn/Ry6bvy9 ?,1
#深圳天气##天鸽##台风# 狂风暴雨啊，看着树断了砸下来。 http://t.cn/z8Lvu2N ?,1
全屋家具，免费设计。 http://t.cn/RJLd0q8 ?,0
#入院前的最后一餐# http://t.cn/Rb8p79R ?,0
心情不好爱流汗的毛病没变化[生病][生病][生病] http://t.cn/Ryh0nuz ?,0
#宝宝的小情绪# http://t.cn/RJ70OGO ?,0
分享图片 http://t.cn/RtG1sF1 ?,0
@一3班主任林老师  粗心的外公                                我的外公有时候很粗心。就说今天吧，外公在厨房里烧了一壶水，然后就到房间里去看报纸。过了好久，只听到厨房里的水壶盖儿“吧嗒”一声落到了地上，外公听到了赶紧跑到厨房，可壶里只剩下半壶水了。 http://t.cn/R2dUR9l ?,0
??七夕送女友，^_^^_^??韩后唇后人鱼姬琉金唇膏 【女王色】 98／支，手快有，只有4支货。 http://t.cn/z8A1H2c ?,0
再刷战狼2[喵喵][喵喵][喵喵]#战狼2# http://t.cn/z8A5J4l ?,0
遭遇强台风 全机呐喊 氧气瓶下落 空中盘旋二十分钟放油，强烈摇晃 他妈的吓死老子了 我还要好好的活下去 去爱 去感受 http://t.cn/RJhXOQX ?,1
#同济博士生替父母扫马路#这太残忍了吧 http://t.cn/R2WxEtY http://t.cn/RCN9enp ?,0
#郭敬明性侵#想变美的赶紧，七夕活动进行中！！ http://t.cn/R2dUdBk ?,0
。“身在庐山”之人，与山外之人的感觉是完全不同的，他们有牢骚、也有怀旧，认为新欧洲与老欧洲比仍有差距，但并没有对“天鹅绒革命”感到后悔。 http://t.cn/R2WJw59 ?,0
一进门，老爸就来一句，怎么这么丑，亲爸爸[允悲]十几年没见过我剪短发了吧 http://t.cn/z821DA3 http://t.cn/RCN610c ?,0
窗外有车水 马龙 和霓虹灯屋子里有书 音乐 和爱的人 http://t.cn/R2WxEin ?,0
七夕情人节不是快到了吗？看到大家一直在讲，还有的考虑要买礼物什么的！我来给大家介绍下清单：买一瓶酱油，一瓶东鹏，一瓶白酒就行了。1比1比1兑着喝！然后……，，，，，，，，，，，，，，，，，，，，然后你就懵逼了[捂脸] http://t.cn/R2dUEu4 ?,0
七夕快到了 有没有牙齿黄的 网红都在用 脱单神器 白牙和口红更配 还有超强福利 私我！！nn http://t.cn/R2d4hVe ?,0
现实告诉你没钱连你最亲的人都会瞧不起你生活告诉你有什么别有病感情告诉你不要以为你想的人同样也会想你不要以为你放不下的人同样会放不下你鱼没有水会死水没有鱼却会更清澈所谓的人生就是听不完的谎言看不透的人心经历不完的酸甜苦辣 http://t.cn/R2W6KAP ?,0
"还没睡的我，买了新裤子的我，晚上逛到美丽盘子的我，晚饭撸串儿的我，几天没有运动的我，很久没有练习钢琴的我,一直没有认真学习准备考试的我，被人教会成长的我；马上就要睡的我，决定继续天真的我，会恢复自己规律的我，会更加成熟的我，必须越来越好的我。 http://t.cn/R2WiHYA ?",0
七夕，谁陪我过[二哈][二哈][二哈][二哈][二哈][二哈][二哈][二哈] http://t.cn/R2Wiyg6 ?,0
生物钟终于调回早睡早起了，很好，晚安…… http://t.cn/RACl9Ii ?,0
兴趣+1 http://t.cn/R2dyA1F ?,0
五度空间菲雾眉 http://t.cn/R2WJ0va ?,0
刚才拿不稳 摔了。以为烂了眼泪就流了出来。这个我最珍贵的回忆 http://t.cn/RyhjfgH ?,0
此刻，外面正是狂风暴雨！   终于感受了一次台风！ http://t.cn/R2W6x3A http://t.cn/RCoR8Op ?,1
原来我化妆是这样的[污] http://t.cn/R2dUmIP ?,0
苏尚儿“微商”不是所谓朋友圈刷屏做生意，销售渠道包括线下实体店、电商平台、礼品团购等鳌江钟楼月子会所??选择400条苏尚儿浴巾专为高品位月子的你提供[拥抱][拥抱] http://t.cn/R2dy7ZJ http://t.cn/RCoC80k ?,0
倒霉都家了，我操 http://t.cn/z8AUNbh ?,0
感觉这次的台风蛮严重的，点外卖换了四五家都不送，灯也是闪来闪去的，噼里啪啦的大雨和风，有人因为出去办事还被砸到了，医院紧急抢救中。?? http://t.cn/RZrnAG6 ?,1
天灾无情，能找个有水有电的地方真心不容易、保佑大家都平安无事！???? http://t.cn/Ry6bvy9 ?,1
厦门是个盛产海风的地方海风吹起所有梦想的风帆再会厦门 http://t.cn/zQIkoeW ?,0
终于???一个理由让自己休息一下[泪]明天继续奋斗 [加油][加油][加油][加油][加油] http://t.cn/R2dUgy8 ?,0
分享图片 http://t.cn/Ryhoebg ?,0
在深南大道上浪了一個鐘颱風呢 說好的颱風呢 #台风天鸽# 又找不著深圳了？颱風呢！！！  ??? http://t.cn/RyhYRmJ ?,1
#做人贵在自己争气##粉瑟岩蔷薇v7隔离焕颜霜##微澜移动电商平台# 论保养的重要性V:542976545 http://t.cn/R2dywdm http://t.cn/RCK9hWz ?,0
厦门之景色篇 http://t.cn/R2Wxlyw ?,0
“如果最后我放弃了你 请你一定要原谅我 因为我的热情已被你耗掉到消失殆尽 ” ? http://t.cn/R2dU1JD ?,0
大风过后  寻找我的小毛驴[允悲][允悲][允悲] http://t.cn/R2dUgMh ?,1
吃早茶。[doge] http://t.cn/z8OmVGH ?,0
太美了～焚香给予你们～拍摄者：杨大大[爱你] http://t.cn/RJLW9qu ?,0
分享图片 http://t.cn/Ry6bvy9 ?,0
啦啦啦啦啦点点 http://t.cn/R2d4PWX ?,0
这个职位就是要接收各个方面的指责批评意见建议，因为整个公司只有你才能撑起来，我只能接受，改变……  ??? http://t.cn/Rtt82Iw ?,0
日常一拍 台风感觉能把车公庙整瘫痪[拜拜]@深圳地铁集团 http://t.cn/RJ2FYKE ?,1
也许人生的第二个转折点即将到来，好像很快！人能预测自己吗？ http://t.cn/RyNae3P ?,0
#魅蓝Note6#台风刮来的运气，我要换手机 http://t.cn/8FvgYWd ?,1
早点睡吧，梦里什么都有?? http://t.cn/R2dUenn ?,0
@广州华林玉器街-免费评估 @爱玉记珠宝 @刘晓庆 @安东尼写给不二的情书 @美玉说珠宝 http://t.cn/RyhgW0O ?,0
案头风月倦沉沉，孤叶飘零几度青；半壶老酿包天地，一盏清茶纳古今：浮世纷繁无日尽，何如大笑酒一樽。 http://t.cn/RI1ENXb ?,0
开着空调就感觉冷，老公一早就发信息来问我不在身边睡得着吗？瞬间就变暖。[太开心][太开心][太开心][太开心][太开心]我抱枕头，睡眠不好！ http://t.cn/RLC2A4L ?,0
台风天，炸鸡和啤酒更配哦[笑而不语][笑而不语]#广州生活##广州身边事# http://t.cn/R2WxELY ?,1
刚好去了台风登陆的地方没水整个镇只有酒店有电温泉也没了没打算过夜衣服充电什么的都没带但是还ok哈哈哈所以说我还是见过大风浪的人 http://t.cn/8kkzrtO ?,1
好烦躁 哎 怎么舍取 http://t.cn/z8Ase9T ?,0
#广州美睫##天河美睫##广州日式嫁接睫毛##广州接睫毛# 媚眼自然款嫁接效果[羞嗒嗒]絕對漂亮不是照騙??照片視頻可見?? http://t.cn/R2WJouF http://t.cn/RCCdtNx ?,0
三十岁的门口，仿佛是道坎。生日快乐～感谢父母。 http://t.cn/z8LdBjN ?,0
美吗？[可爱][可爱] http://t.cn/R2dU1vt ?,0
繁荣的顶点？还是新起点！ http://t.cn/RCt7ecy ?,0
昨晚和同事泡脚，今晚自己一个人去按摩??比起看医生吃药??更喜欢这样调理…下班了，做点自己喜欢的事，买点自己喜欢吃的东西[哆啦A梦开心]不胖才怪哈哈哈 http://t.cn/RyhY2nL ?,0
Maybe I a destined only lonely on the road http://t.cn/RyhH6X0 http://t.cn/RCKRjNc ?,0
当你出现在我面前，我特别想抱住你 http://t.cn/R2WJz9L ?,0
天鸽 激烈，珠海朋友们注意安全#台风天鸽# http://t.cn/Ry6bvy9 http://t.cn/RCoJEmf ?,1
#梅州# 大家好!为了杜绝像香港和澳门一样被“租出去”，我们建议对梅州市书记谭君铁法官刘思彬等人严肃处理的同时对参加保卫国家主权安全有关单位及队员如刘为方卓兴廉等人应当依法获奖。谢谢！ http://t.cn/R2dUB7H ?,0
说到底 不会走的人赶也赶不走 会走的人你拦也拦不住 ???晚安?? http://t.cn/R2d4vSX ?,0
哇哦 今天吹台风我也很安全[加油] http://t.cn/RGCOv6I ?,1
#实时降雨雷达图# 北台风扫过，雨??还没到。#爸爸去哪儿##带着微博去旅行# http://t.cn/RyX5HkP ?,1
